trade_date,series,name,value_pct,unit,source
19620711,DGS10,美国10年期国债收益率,3.99,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620712,DGS10,美国10年期国债收益率,4.0,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620713,DGS10,美国10年期国债收益率,4.0,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620716,DGS10,美国10年期国债收益率,4.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620717,DGS10,美国10年期国债收益率,4.03,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620718,DGS10,美国10年期国债收益率,4.02,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620719,DGS10,美国10年期国债收益率,4.02,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620720,DGS10,美国10年期国债收益率,4.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620723,DGS10,美国10年期国债收益率,4.0,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620724,DGS10,美国10年期国债收益率,4.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620725,DGS10,美国10年期国债收益率,4.02,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620726,DGS10,美国10年期国债收益率,4.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620727,DGS10,美国10年期国债收益率,4.02,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620730,DGS10,美国10年期国债收益率,4.03,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620731,DGS10,美国10年期国债收益率,4.04,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620801,DGS10,美国10年期国债收益率,4.03,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620802,DGS10,美国10年期国债收益率,4.0,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620803,DGS10,美国10年期国债收益率,4.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620806,DGS10,美国10年期国债收益率,4.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620807,DGS10,美国10年期国债收益率,4.02,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620808,DGS10,美国10年期国债收益率,4.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620809,DGS10,美国10年期国债收益率,3.99,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620810,DGS10,美国10年期国债收益率,3.99,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620813,DGS10,美国10年期国债收益率,3.99,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620814,DGS10,美国10年期国债收益率,3.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620815,DGS10,美国10年期国债收益率,3.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620816,DGS10,美国10年期国债收益率,3.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620817,DGS10,美国10年期国债收益率,3.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620820,DGS10,美国10年期国债收益率,3.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620821,DGS10,美国10年期国债收益率,3.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620822,DGS10,美国10年期国债收益率,3.95,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620823,DGS10,美国10年期国债收益率,3.95,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620824,DGS10,美国10年期国债收益率,3.95,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620827,DGS10,美国10年期国债收益率,3.95,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620828,DGS10,美国10年期国债收益率,3.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620829,DGS10,美国10年期国债收益率,3.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620830,DGS10,美国10年期国债收益率,3.95,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620831,DGS10,美国10年期国债收益率,3.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620904,DGS10,美国10年期国债收益率,3.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620905,DGS10,美国10年期国债收益率,3.97,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620906,DGS10,美国10年期国债收益率,3.99,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620907,DGS10,美国10年期国债收益率,4.01,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620910,DGS10,美国10年期国债收益率,4.0,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620911,DGS10,美国10年期国债收益率,4.0,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620912,DGS10,美国10年期国债收益率,4.0,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620913,DGS10,美国10年期国债收益率,3.99,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620914,DGS10,美国10年期国债收益率,3.99,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620917,DGS10,美国10年期国债收益率,3.99,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620918,DGS10,美国10年期国债收益率,3.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620919,DGS10,美国10年期国债收益率,3.99,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620920,DGS10,美国10年期国债收益率,3.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620921,DGS10,美国10年期国债收益率,3.98,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620924,DGS10,美国10年期国债收益率,3.97,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620925,DGS10,美国10年期国债收益率,3.96,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620926,DGS10,美国10年期国债收益率,3.95,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620927,DGS10,美国10年期国债收益率,3.95,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19620928,DGS10,美国10年期国债收益率,3.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621001,DGS10,美国10年期国债收益率,3.93,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621002,DGS10,美国10年期国债收益率,3.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621003,DGS10,美国10年期国债收益率,3.9,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621004,DGS10,美国10年期国债收益率,3.9,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621005,DGS10,美国10年期国债收益率,3.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621008,DGS10,美国10年期国债收益率,3.93,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621009,DGS10,美国10年期国债收益率,3.95,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621010,DGS10,美国10年期国债收益率,3.93,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621011,DGS10,美国10年期国债收益率,3.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621015,DGS10,美国10年期国债收益率,3.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621016,DGS10,美国10年期国债收益率,3.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621017,DGS10,美国10年期国债收益率,3.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621018,DGS10,美国10年期国债收益率,3.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621019,DGS10,美国10年期国债收益率,3.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621022,DGS10,美国10年期国债收益率,3.91,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621023,DGS10,美国10年期国债收益率,3.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621024,DGS10,美国10年期国债收益率,3.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621025,DGS10,美国10年期国债收益率,3.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621026,DGS10,美国10年期国债收益率,3.93,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621029,DGS10,美国10年期国债收益率,3.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621030,DGS10,美国10年期国债收益率,3.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621031,DGS10,美国10年期国债收益率,3.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621101,DGS10,美国10年期国债收益率,3.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621102,DGS10,美国10年期国债收益率,3.91,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621105,DGS10,美国10年期国债收益率,3.91,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621107,DGS10,美国10年期国债收益率,3.91,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621108,DGS10,美国10年期国债收益率,3.9,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621109,DGS10,美国10年期国债收益率,3.89,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621113,DGS10,美国10年期国债收益率,3.9,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621114,DGS10,美国10年期国债收益率,3.91,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621115,DGS10,美国10年期国债收益率,3.91,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621116,DGS10,美国10年期国债收益率,3.93,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621119,DGS10,美国10年期国债收益率,3.93,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621120,DGS10,美国10年期国债收益率,3.93,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621121,DGS10,美国10年期国债收益率,3.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621123,DGS10,美国10年期国债收益率,3.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621126,DGS10,美国10年期国债收益率,3.93,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621127,DGS10,美国10年期国债收益率,3.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621128,DGS10,美国10年期国债收益率,3.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621129,DGS10,美国10年期国债收益率,3.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621130,DGS10,美国10年期国债收益率,3.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621203,DGS10,美国10年期国债收益率,3.93,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621204,DGS10,美国10年期国债收益率,3.94,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621205,DGS10,美国10年期国债收益率,3.93,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621206,DGS10,美国10年期国债收益率,3.92,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621207,DGS10,美国10年期国债收益率,3.91,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621210,DGS10,美国10年期国债收益率,3.9,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621211,DGS10,美国10年期国债收益率,3.89,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621212,DGS10,美国10年期国债收益率,3.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621213,DGS10,美国10年期国债收益率,3.88,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621214,DGS10,美国10年期国债收益率,3.87,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621217,DGS10,美国10年期国债收益率,3.85,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621218,DGS10,美国10年期国债收益率,3.83,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
19621219,DGS10,美国10年期国债收益率,3.84,%,妙想Choice（用户上传：利率走势(1).xlsx；发布方：美联储）
